image,vehicles,pedestrians
./bdd100k/train/images/012e9465-1031243b.jpg,2,6
./bdd100k/train/images/012f3428-f991fd5e.jpg,13,0
./bdd100k/train/images/012fdff1-9d1d0d1d.jpg,3,0
./bdd100k/train/images/01306b58-1c8ac4c9.jpg,0,0
./bdd100k/train/images/01306b58-a09ba743.jpg,0,0
./bdd100k/train/images/01306b58-cf6faad9.jpg,10,0
./bdd100k/train/images/013162b0-ddbabae8.jpg,7,3
./bdd100k/train/images/01317a31-6ea7d85d.jpg,5,0
./bdd100k/train/images/0133af9c-0fe68717.jpg,3,0
./bdd100k/train/images/0133af9c-7a0eae36.jpg,10,0
./bdd100k/train/images/0133af9c-8a890e5d.jpg,7,0
./bdd100k/train/images/0134102e-d43de666.jpg,0,0
./bdd100k/train/images/0135988f-243a3367.jpg,2,0
./bdd100k/train/images/0135988f-61d44844.jpg,3,0
./bdd100k/train/images/0135988f-6e5c56c0.jpg,3,0
./bdd100k/train/images/0135988f-9fcccf88.jpg,0,0
./bdd100k/train/images/0135988f-d72fb455.jpg,8,3
./bdd100k/train/images/0135c724-b8bd0434.jpg,3,0
./bdd100k/train/images/0135c724-efe26d29.jpg,1,0
./bdd100k/train/images/013645c8-bb313ab4.jpg,13,0
./bdd100k/train/images/013742f1-3a043a4e.jpg,0,0
./bdd100k/train/images/013aba02-3fbd03ff.jpg,6,0
./bdd100k/train/images/013ae324-36be6bc2.jpg,10,0
./bdd100k/train/images/013ae324-9d336f91.jpg,5,1
./bdd100k/train/images/013ae324-a2d71df4.jpg,7,0
./bdd100k/train/images/013ae324-e7ef50a2.jpg,6,0
./bdd100k/train/images/013b7dd3-0b902c12.jpg,3,0
./bdd100k/train/images/013b7dd3-80000bcd.jpg,2,1
./bdd100k/train/images/014070bf-4de0af14.jpg,3,0
./bdd100k/train/images/0141ab5f-fc9afdd2.jpg,8,0
./bdd100k/train/images/0141e71e-941b0b5d.jpg,14,0
./bdd100k/train/images/014324ec-d139c447.jpg,2,0
./bdd100k/train/images/01440a35-e0b2f4a2.jpg,8,0
./bdd100k/train/images/014474aa-accf35e1.jpg,13,0
./bdd100k/train/images/0145b233-ee9c5b63.jpg,2,1
./bdd100k/train/images/01460ec4-0233fef9.jpg,0,0
./bdd100k/train/images/01460ec4-41af799a.jpg,0,0
./bdd100k/train/images/01460ec4-522da2d6.jpg,3,0
./bdd100k/train/images/01460ec4-a12a1552.jpg,0,0
./bdd100k/train/images/01460ec4-a1d65b66.jpg,3,0
./bdd100k/train/images/01460ec4-ae03e419.jpg,0,0
./bdd100k/train/images/01460ec4-b50591be.jpg,1,0
./bdd100k/train/images/01461010-eeca4bf2.jpg,11,7
./bdd100k/train/images/0149d509-819eec9c.jpg,9,0
./bdd100k/train/images/0149d925-c319ce50.jpg,3,0
./bdd100k/train/images/014b8fc3-532a0660.jpg,6,5
./bdd100k/train/images/014c3c65-3e7539a0.jpg,2,0
./bdd100k/train/images/014d895c-70b158b8.jpg,5,0
./bdd100k/train/images/014e76d7-a0c222bc.jpg,10,0
./bdd100k/train/images/014e76d7-afb481a3.jpg,11,0
./bdd100k/train/images/014ed2a6-663177f6.jpg,7,0
./bdd100k/train/images/014f61f0-c93a2f84.jpg,8,0
./bdd100k/train/images/014f813e-ea18f067.jpg,2,0
./bdd100k/train/images/014f813e-f026867d.jpg,17,0
./bdd100k/train/images/015322bd-f004369e.jpg,1,0
./bdd100k/train/images/01534bbe-6b88ae77.jpg,3,0
./bdd100k/train/images/0153f03b-3b26c404.jpg,4,0
./bdd100k/train/images/0153f03b-8fbdc1ad.jpg,6,4
./bdd100k/train/images/01551335-542af6dd.jpg,2,0
./bdd100k/train/images/015a7c97-9aa3e05d.jpg,3,0
./bdd100k/train/images/015af63d-7af26e37.jpg,2,0
./bdd100k/train/images/015af63d-df1ef690.jpg,1,0
./bdd100k/train/images/015b88d3-48cc2dc4.jpg,4,0
./bdd100k/train/images/015b88d3-888cc0b1.jpg,8,0
./bdd100k/train/images/015bbc07-91083530.jpg,11,0
./bdd100k/train/images/015cbf2d-1b0ecee0.jpg,1,0
./bdd100k/train/images/015ccf71-4b65f4bf.jpg,1,0
./bdd100k/train/images/015ccf71-56e8d5b8.jpg,13,0
./bdd100k/train/images/015e6ee5-bff02c40.jpg,7,0
./bdd100k/train/images/015f02db-2f4f2353.jpg,4,0
./bdd100k/train/images/015f02db-80d95c9f.jpg,3,1
./bdd100k/train/images/015f23ad-5049df48.jpg,1,0
./bdd100k/train/images/015fcc2d-2d44d478.jpg,7,0
./bdd100k/train/images/015fe6c9-48a58255.jpg,6,0
./bdd100k/train/images/015fe6c9-e880c0d7.jpg,17,0
./bdd100k/train/images/01621265-578a97d7.jpg,8,0
./bdd100k/train/images/01632f31-ab7e17e3.jpg,15,1
./bdd100k/train/images/01638325-504ab42d.jpg,2,0
./bdd100k/train/images/01638325-901cd4f5.jpg,8,0
./bdd100k/train/images/01638325-c0f998fd.jpg,7,0
./bdd100k/train/images/01638325-eb95ed3a.jpg,2,0
./bdd100k/train/images/0166faa5-5fbc53c5.jpg,10,2
./bdd100k/train/images/01688cf2-237fbd49.jpg,8,0
./bdd100k/train/images/01688cf2-82391195.jpg,5,0
./bdd100k/train/images/0168e22b-175c805f.jpg,11,0
./bdd100k/train/images/0168e22b-7f034886.jpg,6,0
./bdd100k/train/images/0168e22b-81d10cb6.jpg,6,0
./bdd100k/train/images/0168e22b-dad440f5.jpg,8,0
./bdd100k/train/images/0168e22b-fe7ec19d.jpg,5,0
./bdd100k/train/images/016a3756-afd08730.jpg,4,1
./bdd100k/train/images/016a63d6-582c4677.jpg,1,0
./bdd100k/train/images/016a73c3-ee66beda.jpg,4,0
./bdd100k/train/images/016c5aac-f5e49c84.jpg,3,1
./bdd100k/train/images/01705c36-8993db9f.jpg,5,1
./bdd100k/train/images/017078a5-baa7a0e4.jpg,5,0
./bdd100k/train/images/0171a405-03235e12.jpg,11,0
./bdd100k/train/images/01746216-721df8d4.jpg,14,0
./bdd100k/train/images/01746216-8d8edd01.jpg,2,0
./bdd100k/train/images/01746216-f3e9e455.jpg,4,8
./bdd100k/train/images/01759047-d88724fe.jpg,7,0
./bdd100k/train/images/01762203-e12f3f9f.jpg,2,0
./bdd100k/train/images/01781c36-25e044bd.jpg,5,0
./bdd100k/train/images/0178ff32-d94d3509.jpg,3,1
./bdd100k/train/images/017b02cb-477b66fa.jpg,4,0
./bdd100k/train/images/017b02cb-8a659756.jpg,4,0
./bdd100k/train/images/017bc60b-45528fb9.jpg,0,0
./bdd100k/train/images/017bec14-1c6f8718.jpg,11,0
./bdd100k/train/images/017bec14-5638318f.jpg,10,0
./bdd100k/train/images/017bec14-8512b7fd.jpg,5,4
./bdd100k/train/images/017e2d3b-765af5a6.jpg,2,0
./bdd100k/train/images/017e2d3b-acac71ff.jpg,4,0
./bdd100k/train/images/01818f85-516d8d03.jpg,12,1
./bdd100k/train/images/01818f85-6397dd75.jpg,4,0
./bdd100k/train/images/0182320b-bb377e4e.jpg,5,0
./bdd100k/train/images/0183d6f9-806f64bd.jpg,5,1
./bdd100k/train/images/0184a4be-c7a32fbc.jpg,6,1
./bdd100k/train/images/01853f47-6975b587.jpg,5,0
./bdd100k/train/images/0185631d-eabb8700.jpg,8,0
./bdd100k/train/images/018988f9-0225fc55.jpg,0,1
./bdd100k/train/images/018aca44-9a616a49.jpg,0,0
./bdd100k/train/images/018bf09d-cd788942.jpg,1,0
./bdd100k/train/images/018d962a-fd869a57.jpg,3,0
./bdd100k/train/images/018f06cd-834da3b3.jpg,1,0
./bdd100k/train/images/018f1d4d-0937fae5.jpg,4,0
./bdd100k/train/images/019167dd-0f84c4b3.jpg,3,0
./bdd100k/train/images/0193a01e-90028c79.jpg,1,0
./bdd100k/train/images/019539db-cc36496e.jpg,5,0
./bdd100k/train/images/019539db-fe9960ba.jpg,0,0
./bdd100k/train/images/019588c0-90390013.jpg,5,0
./bdd100k/train/images/019588c0-aa3dbd00.jpg,9,0
./bdd100k/train/images/019588c0-f482aa5e.jpg,2,2
./bdd100k/train/images/0195c13b-01c07d6a.jpg,0,0
./bdd100k/train/images/019666dd-b8236d7f.jpg,8,0
./bdd100k/train/images/01981fe5-b484769f.jpg,8,0
./bdd100k/train/images/01983d1d-10abe0ba.jpg,0,0
./bdd100k/train/images/0199e7fc-0b6d1a35.jpg,10,0
./bdd100k/train/images/019b6143-8c8d343e.jpg,5,9
./bdd100k/train/images/019c4fa9-d4219327.jpg,9,0
./bdd100k/train/images/019c4fa9-f05e5f04.jpg,7,2
./bdd100k/train/images/019c8305-0bb153d0.jpg,2,1
./bdd100k/train/images/019c8305-3a3be0d6.jpg,1,0
./bdd100k/train/images/019cd27a-04f32671.jpg,1,0
./bdd100k/train/images/019cd27a-9ad90d04.jpg,6,0
./bdd100k/train/images/019cd27a-b3c5617d.jpg,0,0
./bdd100k/train/images/019cd27a-d1b82c8d.jpg,13,2
./bdd100k/train/images/019d0e2f-26b8c896.jpg,2,2
./bdd100k/train/images/019d2681-83c5bf22.jpg,6,0
./bdd100k/train/images/019d6206-d5de804a.jpg,6,0
./bdd100k/train/images/019efe88-bbc2a4ac.jpg,11,0
./bdd100k/train/images/01a01af7-76f6a476.jpg,5,6
./bdd100k/train/images/01a0fe55-298688cb.jpg,2,0
./bdd100k/train/images/01a4075d-544ddc3c.jpg,5,0
./bdd100k/train/images/01a42c06-6c608165.jpg,1,4
./bdd100k/train/images/01a4933a-252e566a.jpg,1,0
./bdd100k/train/images/01a4deab-0f7d41cc.jpg,8,1
./bdd100k/train/images/01a4deab-40dbb1f3.jpg,15,0
./bdd100k/train/images/01a4deab-6b02cc77.jpg,4,4
./bdd100k/train/images/01a4deab-9d5e5a17.jpg,2,0
./bdd100k/train/images/01a4deab-b691805a.jpg,4,0
./bdd100k/train/images/01a4deab-ece02859.jpg,10,0
./bdd100k/train/images/01a4deab-fd589c6f.jpg,4,0
./bdd100k/train/images/01a54273-6df5e1d3.jpg,10,0
./bdd100k/train/images/01a6daec-e8c923a8.jpg,2,0
./bdd100k/train/images/01a70d82-75ba2bd6.jpg,6,0
./bdd100k/train/images/01a70d82-eaaaf673.jpg,2,0
./bdd100k/train/images/01a78dfd-ba2fca5e.jpg,4,0
./bdd100k/train/images/01a842a8-2cf8634e.jpg,4,0
./bdd100k/train/images/01a8723d-6477ce11.jpg,6,0
./bdd100k/train/images/01a8723d-89a1953a.jpg,4,0
./bdd100k/train/images/01a8723d-b7f960ce.jpg,2,0
./bdd100k/train/images/01aa2961-e390a466.jpg,2,0
./bdd100k/train/images/01ab0f6d-a46b9d78.jpg,8,0
./bdd100k/train/images/01ab0f6d-b377cd7c.jpg,3,0
./bdd100k/train/images/01ab0f6d-b74b888d.jpg,6,0
./bdd100k/train/images/01ad8d8a-49bb0c93.jpg,5,1
./bdd100k/train/images/01aeb4e2-7d6000f2.jpg,4,1
./bdd100k/train/images/01af2f91-38757150.jpg,5,0
./bdd100k/train/images/01af2f91-3eacda83.jpg,5,2
./bdd100k/train/images/01af2f91-7bd5e6c9.jpg,12,0
./bdd100k/train/images/01b0505f-5f564e84.jpg,3,1
./bdd100k/train/images/01b4e4b9-e21fe0a3.jpg,11,1
./bdd100k/train/images/01b4e4b9-fc7a5264.jpg,5,5
./bdd100k/train/images/01b633a2-5c2fee2e.jpg,3,0
./bdd100k/train/images/01b9efbe-ac6e1c8c.jpg,1,0
./bdd100k/train/images/01bb1cc0-cea208cc.jpg,4,6
./bdd100k/train/images/01bc8687-63878241.jpg,8,0
./bdd100k/train/images/01bc8687-ad6aee3c.jpg,5,0
./bdd100k/train/images/01bfe142-2d54e71b.jpg,1,0
./bdd100k/train/images/01bfe142-6e234db0.jpg,0,0
./bdd100k/train/images/01bfe142-adaf8017.jpg,3,0
./bdd100k/train/images/01c2135d-01175da1.jpg,0,0
./bdd100k/train/images/01c231b4-1ebf841a.jpg,12,0
./bdd100k/train/images/01c2e726-414a03ea.jpg,3,1
./bdd100k/train/images/01c2e726-c3a655b2.jpg,4,7
./bdd100k/train/images/01c3e19a-fbacb266.jpg,0,0
./bdd100k/train/images/01c3e892-13e4048a.jpg,5,0
./bdd100k/train/images/01c3e892-551000a2.jpg,0,0
./bdd100k/train/images/01c3e892-a4a8f9ec.jpg,5,0
./bdd100k/train/images/01c3e892-c0641182.jpg,3,0
./bdd100k/train/images/01c4035b-14d887ca.jpg,8,0
./bdd100k/train/images/01c4035b-bcaeb067.jpg,6,0
./bdd100k/train/images/01c5cd64-192464e1.jpg,9,0
./bdd100k/train/images/01c5cd64-278f8b91.jpg,4,0
./bdd100k/train/images/01c5cd64-6e208afd.jpg,11,0
./bdd100k/train/images/01c5cd64-76bf9abb.jpg,6,2
./bdd100k/train/images/01c5fd90-949d2d90.jpg,2,0
./bdd100k/train/images/01c6a5ce-7dba0d93.jpg,5,0
./bdd100k/train/images/01c71072-718028b8.jpg,10,0
./bdd100k/train/images/01c88f41-3ddab5b5.jpg,0,0
./bdd100k/train/images/01c9256f-b4754064.jpg,13,0
./bdd100k/train/images/01c9d396-c1de70b1.jpg,8,0
./bdd100k/train/images/01ca43f9-d9cae3f4.jpg,5,4
./bdd100k/train/images/01ccbe43-9852f803.jpg,0,0
./bdd100k/train/images/01cce42a-cd2acad5.jpg,10,1
./bdd100k/train/images/01cde341-bde786dc.jpg,14,0
./bdd100k/train/images/01cde341-fe529a98.jpg,6,2
./bdd100k/train/images/01ce3717-4aa554ab.jpg,5,0
./bdd100k/train/images/01ce75e2-df9688eb.jpg,0,0
./bdd100k/train/images/01ce75e2-fc93bd7e.jpg,3,0
./bdd100k/train/images/01ce9ed7-51ffbb0e.jpg,2,0
./bdd100k/train/images/01d07f62-a9eec120.jpg,2,0
./bdd100k/train/images/01d07f62-d1b665f0.jpg,2,0
./bdd100k/train/images/01d0c813-48d4fcd8.jpg,3,1
./bdd100k/train/images/01d0c813-93e6e4f8.jpg,3,0
./bdd100k/train/images/01d0c813-d40ec94f.jpg,7,0
./bdd100k/train/images/01d0c813-e334c048.jpg,3,1
./bdd100k/train/images/01d0c813-f2819e84.jpg,2,0
./bdd100k/train/images/01d250e0-8352d1f1.jpg,9,0
./bdd100k/train/images/01d25bbc-a9f903ba.jpg,5,0
./bdd100k/train/images/01d373c7-45710346.jpg,0,0
./bdd100k/train/images/01d3a4d7-0ccd66c3.jpg,2,0
./bdd100k/train/images/01d3a4d7-7940d3f0.jpg,1,0
./bdd100k/train/images/01d3a4d7-92c0537c.jpg,7,3
./bdd100k/train/images/01d3a4d7-aaf41e75.jpg,5,0
./bdd100k/train/images/01d3a4d7-b6a3dfb5.jpg,4,0
./bdd100k/train/images/01d3a4d7-c76b7e73.jpg,1,0
./bdd100k/train/images/01d3a4d7-e7384cb9.jpg,4,2
./bdd100k/train/images/01d87368-2ac1d81d.jpg,3,0
./bdd100k/train/images/01d87368-a0c0bc84.jpg,4,0
./bdd100k/train/images/01d933a6-c1f361fb.jpg,9,0
./bdd100k/train/images/01dad8ea-6732167c.jpg,2,3
./bdd100k/train/images/01dad8ea-c6deb141.jpg,3,2
./bdd100k/train/images/01dc1bbe-8919b3d8.jpg,1,0
./bdd100k/train/images/01dc1bbe-b5109eb3.jpg,4,0
./bdd100k/train/images/01dc8414-3e5938b1.jpg,5,0
./bdd100k/train/images/01dd2e02-3bd0526b.jpg,2,0
./bdd100k/train/images/01dd2e02-88356eaa.jpg,2,0
./bdd100k/train/images/01dd5d9a-4501cd3a.jpg,4,2
./bdd100k/train/images/01df5158-81b61006.jpg,2,0
./bdd100k/train/images/01dfa9c5-8e06d106.jpg,5,0
./bdd100k/train/images/01e0535c-fe710ab9.jpg,14,0
./bdd100k/train/images/01e05a91-2c9e154d.jpg,0,0
./bdd100k/train/images/01e57e3f-94948016.jpg,3,0
./bdd100k/train/images/01e5bbac-330a3c37.jpg,6,0
./bdd100k/train/images/01e6281b-5be21c14.jpg,8,0
./bdd100k/train/images/01e7437e-030183d9.jpg,6,13
./bdd100k/train/images/01e87cf1-25268f60.jpg,5,0
./bdd100k/train/images/01e9deb7-ed388859.jpg,5,1
./bdd100k/train/images/01ea515d-3dc73413.jpg,5,0
./bdd100k/train/images/01eaedc9-a79a93e0.jpg,6,0
./bdd100k/train/images/01eb2be1-84bd2126.jpg,5,0
./bdd100k/train/images/01eb2be1-ca02b2ac.jpg,1,0
./bdd100k/train/images/01ebc74a-5c69af71.jpg,3,0
./bdd100k/train/images/01ec6367-7092c37b.jpg,6,0
./bdd100k/train/images/01ed3f01-33091fbe.jpg,6,0
./bdd100k/train/images/01ed3f01-c4dd8d1d.jpg,9,0
./bdd100k/train/images/01ee7c33-667e3aa0.jpg,8,0
./bdd100k/train/images/01ef5ee9-5fb62089.jpg,6,2
./bdd100k/train/images/01f087ee-aa19ac33.jpg,7,0
./bdd100k/train/images/01f087ee-e1c08372.jpg,0,0
./bdd100k/train/images/01f2af00-195831fa.jpg,2,0
./bdd100k/train/images/01f2bc5a-5a845805.jpg,11,0
./bdd100k/train/images/01f5086d-7820a48d.jpg,9,1
./bdd100k/train/images/01f54fd9-6fd0dab3.jpg,5,0
./bdd100k/train/images/01f618c6-82cfe9c3.jpg,6,0
./bdd100k/train/images/01f7bbd1-2f36d7a2.jpg,9,0
./bdd100k/train/images/01f7bbd1-6fbaad8c.jpg,10,0
./bdd100k/train/images/01f9b5f2-b15a9c4e.jpg,3,0
./bdd100k/train/images/01fa5cc7-c41fe747.jpg,5,0
./bdd100k/train/images/01fa77d0-e86c6400.jpg,0,0
./bdd100k/train/images/01fbf6af-9d47ed83.jpg,14,0
./bdd100k/train/images/01fe8b93-102f9fe0.jpg,11,0
./bdd100k/train/images/01ff2210-403e7e0f.jpg,0,0
./bdd100k/train/images/01ff2210-c4cd7f4f.jpg,7,1
./bdd100k/train/images/01ff4acd-abd98a91.jpg,5,0
./bdd100k/train/images/01ff4acd-b2311e18.jpg,2,0
./bdd100k/train/images/01ff9753-487eb0bd.jpg,4,0
./bdd100k/train/images/02006c28-c2c5e796.jpg,8,0
./bdd100k/train/images/02006c28-dbd5e8e9.jpg,3,1
./bdd100k/train/images/0204aad7-05dbee41.jpg,5,6
./bdd100k/train/images/0204aad7-4ebd19fa.jpg,8,2
./bdd100k/train/images/0204aad7-8ad8ba92.jpg,6,9
./bdd100k/train/images/0204aad7-9e1e915e.jpg,4,0
./bdd100k/train/images/0204aad7-ce83492d.jpg,6,2
./bdd100k/train/images/0204aad7-eeb13c43.jpg,3,1
./bdd100k/train/images/02065c11-0966f65d.jpg,0,0
./bdd100k/train/images/02065c11-194478e8.jpg,6,0
./bdd100k/train/images/02065c11-dbd5d35b.jpg,12,0
./bdd100k/train/images/02086f50-c1e5d802.jpg,5,2
./bdd100k/train/images/02097021-05dcbf23.jpg,14,0
./bdd100k/train/images/02097021-183ed3b9.jpg,13,0
./bdd100k/train/images/02097021-295d2161.jpg,10,6
./bdd100k/train/images/0209c510-5ef87f7a.jpg,7,0
./bdd100k/train/images/020adf31-972bcf64.jpg,3,0
./bdd100k/train/images/020c83ef-ae7ac282.jpg,4,0
./bdd100k/train/images/020cc8f8-8b679d0b.jpg,11,0
./bdd100k/train/images/020fb8c8-9a194dc3.jpg,6,1
./bdd100k/train/images/021009a2-432c266f.jpg,13,0
./bdd100k/train/images/0210494e-d9c8ceee.jpg,8,0
./bdd100k/train/images/0210896b-897931be.jpg,4,3
./bdd100k/train/images/0210896b-e54d48dc.jpg,3,0
./bdd100k/train/images/02124b78-5bae69c1.jpg,10,1
./bdd100k/train/images/02124b78-9823f8fc.jpg,8,0
./bdd100k/train/images/021329f5-28a4b3ef.jpg,14,0
./bdd100k/train/images/02133057-fc70cc0e.jpg,21,0
./bdd100k/train/images/02139a84-359b2b17.jpg,9,0
./bdd100k/train/images/02162021-ff5ac522.jpg,12,0
./bdd100k/train/images/02172d82-354cb4fd.jpg,7,0
./bdd100k/train/images/0217af10-63bbd387.jpg,3,0
./bdd100k/train/images/02188a44-65ad27f3.jpg,13,0
./bdd100k/train/images/0218c5b0-145d6bbf.jpg,8,1
./bdd100k/train/images/0218c5b0-ad70f9a0.jpg,6,0
./bdd100k/train/images/02191150-4615d36f.jpg,3,0
./bdd100k/train/images/021a0cdd-baff0e6d.jpg,7,0
./bdd100k/train/images/021a0cdd-d147efa6.jpg,9,0
./bdd100k/train/images/021c0ade-877a81e9.jpg,4,0
./bdd100k/train/images/021c4a16-1c50e818.jpg,4,0
./bdd100k/train/images/021c4a16-f3a34ff5.jpg,9,0
./bdd100k/train/images/021c4a16-f4d18785.jpg,9,3
./bdd100k/train/images/021cb34f-455d80a0.jpg,4,5
./bdd100k/train/images/021df36f-9dc059b8.jpg,12,0
./bdd100k/train/images/021df36f-cddde256.jpg,12,0
./bdd100k/train/images/021f503c-012d941f.jpg,1,0
./bdd100k/train/images/02205e0f-20f9ad20.jpg,5,0
./bdd100k/train/images/02207cae-1e3da672.jpg,4,1
./bdd100k/train/images/0224ccfa-4551648a.jpg,2,0
./bdd100k/train/images/02250ece-2d6bfd5b.jpg,11,0
./bdd100k/train/images/02269962-0e3f5114.jpg,9,0
./bdd100k/train/images/0226f407-491ed238.jpg,1,0
./bdd100k/train/images/0226f407-513227af.jpg,2,0
./bdd100k/train/images/022752db-62708ac2.jpg,5,0
./bdd100k/train/images/022752db-86f73c57.jpg,2,0
./bdd100k/train/images/022752db-c14a9ac5.jpg,4,0
./bdd100k/train/images/022752db-f5e0179c.jpg,2,0
./bdd100k/train/images/0229511f-d0010bf0.jpg,3,0
./bdd100k/train/images/0229e497-f4eed706.jpg,0,0
./bdd100k/train/images/022aca7c-9e9a3905.jpg,0,0
./bdd100k/train/images/022adec2-4c80aaf7.jpg,7,0
./bdd100k/train/images/022b6d4c-b3fc30be.jpg,6,0
./bdd100k/train/images/022ba62d-853f4ad1.jpg,6,0
./bdd100k/train/images/022bf1ed-b3675f44.jpg,0,0
./bdd100k/train/images/022da1b8-ab52d480.jpg,7,1
./bdd100k/train/images/022ff54c-3cb58ec1.jpg,5,0
./bdd100k/train/images/0231c6df-b84bd28f.jpg,5,1
./bdd100k/train/images/0232ae80-e2da554a.jpg,14,0
./bdd100k/train/images/0232c9f2-2ca912f6.jpg,6,1
./bdd100k/train/images/0232c9f2-5600d649.jpg,1,0
./bdd100k/train/images/0232c9f2-6903da96.jpg,0,0
./bdd100k/train/images/0233c21b-577418b6.jpg,4,1
./bdd100k/train/images/02344f0c-77b524bd.jpg,4,6
./bdd100k/train/images/02344f0c-d5d916ff.jpg,7,0
./bdd100k/train/images/02346f91-18e2acf4.jpg,4,0
./bdd100k/train/images/02346f91-27a6b98b.jpg,6,2
./bdd100k/train/images/02346f91-87969c22.jpg,5,2
./bdd100k/train/images/02346f91-9190074e.jpg,10,0
./bdd100k/train/images/02346f91-a62c5e01.jpg,8,0
./bdd100k/train/images/02346f91-aaa4e437.jpg,12,0
./bdd100k/train/images/0234afb5-874e7f20.jpg,8,0
./bdd100k/train/images/02364369-bd3d1838.jpg,13,0
./bdd100k/train/images/023a07ea-71cd21bb.jpg,6,0
./bdd100k/train/images/023a07ea-89f817c3.jpg,3,2
./bdd100k/train/images/023a70d5-cde2a67a.jpg,4,0
./bdd100k/train/images/023b022b-723860c9.jpg,3,0
./bdd100k/train/images/023b022b-be4d30c6.jpg,8,1
./bdd100k/train/images/023d0f3c-564e6d31.jpg,11,0
./bdd100k/train/images/0242c15e-794a65c9.jpg,0,0
./bdd100k/train/images/024512c0-bf32188b.jpg,13,2
./bdd100k/train/images/0245bba2-066e715d.jpg,4,4
./bdd100k/train/images/0245bba2-091b06af.jpg,3,0
./bdd100k/train/images/0245bba2-838a71a5.jpg,13,0
./bdd100k/train/images/0245bba2-d34755ef.jpg,10,0
./bdd100k/train/images/0245bba2-e3e6e1c0.jpg,9,0
./bdd100k/train/images/02480aee-cb6bb3a5.jpg,10,0
./bdd100k/train/images/024817df-f92d7680.jpg,3,0
./bdd100k/train/images/024839c5-669231df.jpg,1,0
./bdd100k/train/images/0248ab56-904b42ad.jpg,4,2
./bdd100k/train/images/02494b7b-079febf8.jpg,2,0
./bdd100k/train/images/02494b7b-589045ab.jpg,2,0
./bdd100k/train/images/02494b7b-a2781ac9.jpg,12,0
./bdd100k/train/images/024a1f76-7609e57e.jpg,9,0
./bdd100k/train/images/024ac038-8a8b481c.jpg,11,0
./bdd100k/train/images/024ac038-ffa0ed50.jpg,1,0
./bdd100k/train/images/024b275b-33674b72.jpg,8,4
./bdd100k/train/images/024b275b-bbfdf5ee.jpg,6,0
./bdd100k/train/images/024b92c0-0a350fc3.jpg,1,0
./bdd100k/train/images/024dd592-94359ff1.jpg,3,0
./bdd100k/train/images/025022b5-797676cf.jpg,1,0
./bdd100k/train/images/025022b5-e92fb84b.jpg,5,0
./bdd100k/train/images/02504d95-8ede0c80.jpg,8,0
./bdd100k/train/images/02506726-0e9b815e.jpg,20,0
./bdd100k/train/images/02506726-7d5fd8d1.jpg,2,0
./bdd100k/train/images/02506726-83b4a05e.jpg,8,0
./bdd100k/train/images/0250f554-b900f677.jpg,6,0
./bdd100k/train/images/02514ff2-5fafa3bc.jpg,9,0
./bdd100k/train/images/02514ff2-b8e3551c.jpg,2,0
./bdd100k/train/images/02521568-a335c1a0.jpg,19,0
./bdd100k/train/images/02521568-dd1da95c.jpg,10,0
./bdd100k/train/images/02522f64-aec09204.jpg,4,0
./bdd100k/train/images/02522f64-cf006cd5.jpg,10,0
./bdd100k/train/images/0252969b-9ba7b3ea.jpg,3,0
./bdd100k/train/images/0252f2b5-1f4c92f2.jpg,10,0
./bdd100k/train/images/0252f2b5-2e69185a.jpg,12,0
./bdd100k/train/images/0252f2b5-741ac12c.jpg,6,0
./bdd100k/train/images/025337f4-9404c4de.jpg,10,0
./bdd100k/train/images/02537d58-3972c3e7.jpg,3,0
./bdd100k/train/images/0255fedd-aa5cb7c8.jpg,13,0
./bdd100k/train/images/0255fedd-d8c148aa.jpg,10,0
./bdd100k/train/images/0256f56a-35c8e2fe.jpg,6,2
./bdd100k/train/images/025701a5-b1eb8111.jpg,2,1
./bdd100k/train/images/025b2ded-0f6cbb6b.jpg,3,0
./bdd100k/train/images/025b2ded-11363432.jpg,12,0
./bdd100k/train/images/025b2ded-1b0c1607.jpg,7,0
./bdd100k/train/images/025b2ded-47ac9b1d.jpg,6,0
./bdd100k/train/images/025b2ded-de608724.jpg,4,0
./bdd100k/train/images/025bff9b-cd0b388b.jpg,10,1
./bdd100k/train/images/025ce5d9-afedd5c5.jpg,3,0
./bdd100k/train/images/025ecc28-3d894af1.jpg,4,6
./bdd100k/train/images/025ed087-7cb7665c.jpg,2,0
./bdd100k/train/images/025f49ef-0f6366f3.jpg,7,0
./bdd100k/train/images/02621ea2-399eaeb2.jpg,5,0
./bdd100k/train/images/02621ea2-e25d54a0.jpg,8,0
./bdd100k/train/images/0263a45c-d70d9035.jpg,5,0
./bdd100k/train/images/0263b4e2-51a4b4ff.jpg,5,0
./bdd100k/train/images/0263b4e2-dcbc1fb8.jpg,6,0
./bdd100k/train/images/0263b4e2-e10a3ab3.jpg,4,0
./bdd100k/train/images/02645e20-6935575e.jpg,3,0
./bdd100k/train/images/02645e20-f0955341.jpg,10,3
./bdd100k/train/images/026501c2-16c41a5d.jpg,7,0
./bdd100k/train/images/026501c2-48a89178.jpg,5,0
./bdd100k/train/images/026501c2-dfd80f2d.jpg,4,0
./bdd100k/train/images/02669bf6-e34063e6.jpg,6,1
./bdd100k/train/images/0266fda0-b3dc1941.jpg,3,0
./bdd100k/train/images/026b9a11-f819c1b9.jpg,9,0
./bdd100k/train/images/026c5058-acd78182.jpg,5,0
./bdd100k/train/images/026c7465-309f6d33.jpg,12,4
